Start,End,Duration,Exposure Time,Downside Exposure Time,Returns,Total Returns,Buy & Hold Returns,Number Of Trades,Win Rate,Best Return,Worst Return,Avg Return,Avg Positive Return,Avg Negative Return,Volatility,Returns Annual,Volatility Annual,Max Drawdown,Avg Drawdown,Profit Factor,Win Loss Ratio,Sharpe Ratio,SQN,Avg Consecutive Wins,Avg Consecutive Losses,Max Consecutive Wins,Max Consecutive Losses,Args
2020-02-01 12:00:00,2020-04-30 08:00:00,2M 4W 20H,0.31848030018761725,0.44329896907216493,0.17485863638067967,0.23504908903957397,0.38550492745190756,56,0.4107142857142857,0.19957879505393303,-0.09692694531566694,0.0041973051614209635,0.043686617238656134,-0.02332554871059143,0.0533900875452665,0.9511076815948625,1.020016190338808,-2.7222418621358777,-0.9321245045248431,1.3053604335846416,0.696969696969697,0.9030324129354337,0.5883068780683247,1.5,2.357142857142857,4,7,"[19, 25, 'SMA']"
2020-05-01 08:00:00,2020-07-31 23:00:00,3M 1D 15H,0.26557526148249205,0.5428082191780822,0.38900443325492606,0.379807366230224,1.0137548387096773,39,0.2564102564102564,0.2608949110467522,-0.02776392572944303,0.00973865041615959,0.06655978040119744,-0.00985484268212932,0.05438992429762617,2.7357920989381044,1.0391180446715615,-0.23924839034028533,2.819307174068641,2.328971568042006,0.3448275862068966,2.6039313943329083,1.1181823314042145,1.125,3.111111111111111,2,7,"[44, 97, 'ALMA']"
2020-08-01 06:00:00,2020-10-31 03:00:00,3M 21H,0.21091242549289316,0.33043478260869563,0.1470147524791452,0.21205189911238598,0.40150120019812796,55,0.32727272727272727,0.2224118486795147,-0.09171230386528881,0.003855489074770654,0.051747370463927495,-0.019443264033467814,0.05489667016422919,0.7441563111636875,1.0487994108593226,-5.892951471673642,0.7604107973405069,1.294761846497472,0.4864864864864865,0.6809274526370597,0.5208525791780957,1.5,2.6666666666666665,4,6,"[34, 38, 'HMA']"
2020-11-01 22:00:00,2021-01-31 03:00:00,3M 5H,0.29745958429561203,0.6319875776397516,0.16899758738758552,0.18259694514988253,1.038175525469239,50,0.48,0.11066187825925485,-0.04784317718940931,0.0036519389029976506,0.030290556183558828,-0.020937553971366506,0.03306419833441408,0.8837440018427605,0.6316906222167438,-2.6369844791909234,-0.9240124876276421,1.3354240633096877,0.9230769230769231,1.3515223620809529,0.7809990542250237,2.090909090909091,2.0833333333333335,5,6,"[36, 49, 'HMA']"
2021-02-01 05:00:00,2021-04-30 17:00:00,2M 4W 12H,0.268361581920904,0.1631578947368421,0.4311537173798583,0.39509025653915075,0.7025970835845561,58,0.46551724137931033,0.11994991514031524,-0.08866396856381661,0.006811900974812944,0.034897455952172335,-0.017649711424822648,0.03572832494225262,3.423278066599024,0.6825886895930847,-2.084814904766872,-0.5384316104230962,1.7220994541139907,0.8709677419354839,4.971189998213825,1.4520101999642676,1.8571428571428572,2.0,5,3,"[34, 38, 'HMA']"
2021-05-02 21:00:00,2021-07-31 23:00:00,3M 2H,0.2969472710453284,0.20249221183800623,0.008602849957682679,0.05541208647839632,-0.43298299922610284,57,0.3684210526315789,0.19171854174833397,-0.0957733552824975,0.0009721418680420407,0.03826143982667187,-0.020779948607825352,0.04200337810324959,0.03535060409339019,0.8024734119027618,-1.2875173359622583,-0.7667227670161588,1.0740725905270172,0.5833333333333334,0.006667640340510799,0.17473618748641578,1.4,2.2666666666666666,2,6,"[7, 20, 'SMA']"
2021-08-10 18:00:00,2021-10-30 07:00:00,2M 2W 6D 13H,0.2488360062079669,0.7089397089397089,-0.2144981701024119,-0.22252291010855102,0.2542302930251754,14,0.21428571428571427,0.10193571163136379,-0.11589698890649758,-0.015894493579182215,0.053220072455470634,-0.03474392067954208,0.050788106050076845,-0.6676397285166614,0.9703054036725529,-9.545916886877077,-5.548892331071002,0.41775841445766426,0.2727272727272727,-0.7189898416273198,-1.170977890983752,0.6666666666666666,5.0,1,7,"[39, 90, 'SMA']"
2021-11-02 12:00:00,2022-01-31 18:00:00,3M 6H,0.2853185595567867,0.11974110032362459,-0.01889869695855051,0.01023409739227034,-0.47141081417029207,79,0.3924050632911392,0.08043939393939402,-0.06653245116572144,0.00012954553661101697,0.0249710835136049,-0.015913947740197536,0.02763738355148057,-0.07446026488683322,0.5280114713655867,-1.2115965898438785,-0.36130638291896555,1.0133977040656235,0.6458333333333334,-0.19783711254732683,0.041661900199395314,1.6470588235294117,2.611111111111111,4,6,"[24, 34, 'HMA']"
2022-02-01 07:00:00,2022-04-30 09:00:00,2M 4W 2H,0.24408703878902555,0.8178294573643411,-0.17202545729753616,-0.1678071745438101,-0.3109581181870339,86,0.32558139534883723,0.09885315712187968,-0.03951851851851849,-0.001951246215625699,0.02156618683886493,-0.0133044897591729,0.022381825953294108,-0.5429572665106449,0.4276041844349697,-3.7431030312453415,-1.974013101404547,0.7825375343453279,0.4827586206896552,-1.3399243678303634,-0.8084734923885548,1.4,2.8,3,7,"[25, 32, 'HMA']"
2022-05-04 21:00:00,2022-07-31 22:00:00,2M 4W 1H,0.1609086606720303,1.0,-0.10129370452320974,-0.0881851980678434,-0.36806930693069306,11,0.36363636363636365,0.12350447805021288,-0.08550704225352108,-0.008016836187985764,0.05533284259288107,-0.044216652634195386,0.06069629388528563,-0.3578755340507195,1.159601066472548,0.0,1.216442342237556,0.7150873101479273,0.5714285714285714,-0.33449049441685896,-0.43806361046597103,1.5,2.0,2,3,"[25, 34, 'RMA']"
