Start,End,Duration,Exposure Time,Downside Exposure Time,Returns,Total Returns,Buy & Hold Returns,Number Of Trades,Win Rate,Best Return,Worst Return,Avg Return,Avg Positive Return,Avg Negative Return,Volatility,Returns Annual,Volatility Annual,Max Drawdown,Avg Drawdown,Profit Factor,Win Loss Ratio,Sharpe Ratio,SQN,Avg Consecutive Wins,Avg Consecutive Losses,Max Consecutive Wins,Max Consecutive Losses,Args
2019-04-22 00:00:00,2019-04-28 20:00:00,6D 20H,0.4146341463414634,0.0,0.0969293186032456,0.0961157964834121,-0.03777280358142143,11,0.6363636363636364,0.07426580861779512,-0.017786226685796335,0.008737799680310191,0.020253360273946665,-0.01141443135855363,0.02575286045910694,277.09992285719625,0.49200770823898204,-0.20398308101591167,-0.07312501293463813,3.105137642520095,1.75,563.1414268871893,1.1253120048118042,2.0,1.0,3,2,"[10, 12, 7, 191.16386438435944, False]"
2019-04-29 04:00:00,2019-05-05 20:00:00,6D 16H,0.4,0.6875,-0.018893614142581505,-0.01699247738480795,-0.039563636363636356,11,0.2727272727272727,0.04277605717689098,-0.030527272727272785,-0.0015447706713461772,0.02296174072296528,-0.010734712444212974,0.020399404250920426,-0.6866260437953163,0.38973007099048906,-4.032078109124237,-0.5995789241452438,0.8021316654601155,0.375,-1.8387753400039917,-0.25115560439808016,1.5,2.0,2,3,"[23, 5, 5, 351.1725412718864, False]"
2019-05-06 20:00:00,2019-05-12 20:00:00,6D,0.4166666666666667,0.4666666666666667,0.100754490650518,0.09895944351006608,0.04868578255675038,9,0.5555555555555556,0.06976101468624822,-0.013627040344933804,0.010995493723340676,0.02487509706447783,-0.0063540104530807676,0.025165459577981913,342.6924628365582,0.4807854301623856,-3.0831430529808106,-0.7862778120837652,4.893582023542517,1.25,712.713907991812,1.3107839762593878,1.0,1.0,2,1,"[6, 7, 7, 393.0871159070911, False]"
2019-05-13 00:00:00,2019-05-19 16:00:00,6D 16H,0.55,0.0,0.1185486861043108,0.11889330733486332,0.1855828220858895,8,0.625,0.08990909090909098,-0.03958043773958202,0.014861663416857915,0.03860168834844211,-0.02470504480244907,0.04215775481112561,910.6733583227189,0.8054227747655074,-0.7422558963238055,-0.15933637022014935,2.6041704340898715,1.6666666666666667,1130.6401890458656,0.9970913326721049,1.0,1.5,2,2,"[20, 4, 9, 334.949646138047, False]"
2019-05-20 16:00:00,2019-05-26 16:00:00,6D,0.4444444444444444,0.75,-0.018549223164675555,-0.01422798325509319,-0.012292636352786768,9,0.5555555555555556,0.0513906408952187,-0.06580811006517016,-0.0015808870283436876,0.019319454809394628,-0.027706314325516585,0.033248823240458976,-0.6798635272425948,0.6352178760940839,-3.70456397816252,-1.4742961364612581,0.8716178640008633,1.25,-1.1175118867993805,-0.14264147187200102,1.5,2.0,2,3,"[7, 2, 7, 125.45139309812573, False]"
2019-05-27 00:00:00,2019-06-02 12:00:00,6D 12H,0.5384615384615384,0.6666666666666666,-0.001637679297975092,0.011097016968163627,0.09398320895522394,10,0.6,0.058012111137497054,-0.12244053601340034,0.0011097016968163627,0.030999784630478838,-0.04372542270367736,0.0520099497399081,-0.09489756795148097,0.9936486945902635,-18.553969283187527,-2.5024400786193075,1.0634471680432167,1.5,-0.1256959010075318,0.06747141465896615,2.0,0.6666666666666666,3,1,"[23, 12, 7, 17.92212246051713, False]"
2019-06-03 04:00:00,2019-06-09 20:00:00,6D 16H,0.45,0.0,0.02171997791381508,0.025177958941184415,-0.13916175507531103,10,0.6,0.039493342065051354,-0.03997200772200769,0.0025177958941184414,0.020667106475300897,-0.02470616997765524,0.028535579436373956,2.695640265104248,0.5451714796519596,-0.8168613308033577,-0.29264002945581497,1.2547739994094174,1.5,4.88954460128033,0.27901903049094534,2.5,1.0,3,3,"[22, 9, 5, 353.8298382290836, False]"
2019-06-10 12:00:00,2019-06-16 20:00:00,6D 8H,0.5,0.0,0.12069096878977681,0.1173987557875347,0.10338616714697402,8,0.875,0.06740539922214596,-0.03203196917629918,0.014674844473441837,0.021347246423404843,-0.03203196917629918,0.02771839764303217,1023.2136395522828,0.52955924341144,-0.39029647306276993,-0.11173846846232335,4.665049599086134,7.0,1932.141969538472,1.4974432755693057,1.0,1.0,5,1,"[12, 7, 7, 38.881533165578475, False]"
2019-06-17 00:00:00,2019-06-23 20:00:00,6D 20H,0.36585365853658536,0.06666666666666667,0.08222444167942666,0.08121670358687297,0.0544624415697359,8,0.625,0.05910749149939672,-0.013823122328516152,0.010152087948359121,0.020283737941343406,-0.006733995373281351,0.0230329133600147,121.35960546685146,0.4400431918746493,-0.15575325619926783,-0.04235638863657333,5.02023360995656,1.6666666666666667,275.72203753447326,1.2466699490910391,2.5,0.5,3,1,"[19, 4, 8, 62.18042855794228, False]"
2019-06-24 00:00:00,2019-06-30 00:00:00,6D,0.5277777777777778,0.3684210526315789,0.010443322019197954,0.017307934985991594,-0.058321029318709194,9,0.4444444444444444,0.08576967154404995,-0.05360480260480268,0.0019231038873323994,0.037087260373707506,-0.026208221301767688,0.04192786424732775,0.8813839957005578,0.8010307217110688,-1.138680771083724,-0.48812368217652913,1.1320801956508526,0.8,1.0628606027518273,0.13760089538462247,1.0,2.0,1,3,"[19, 4, 8, 375.1912237748566, False]"
