Start,End,Duration,Exposure Time,Downside Exposure Time,Returns,Total Returns,Buy & Hold Returns,Number Of Trades,Win Rate,Best Return,Worst Return,Avg Return,Avg Positive Return,Avg Negative Return,Volatility,Returns Annual,Volatility Annual,Max Drawdown,Avg Drawdown,Profit Factor,Win Loss Ratio,Sharpe Ratio,SQN,Avg Consecutive Wins,Avg Consecutive Losses,Max Consecutive Wins,Max Consecutive Losses,Args
2020-05-01 08:00:00,2020-07-30 23:00:00,3M 15H,0.2317241379310345,0.4523809523809524,-0.0018176755535681544,0.01493094739250968,0.2606547251389748,41,0.3902439024390244,0.10835960591133004,-0.06601315295001887,0.00036416944859779705,0.027595517183759494,-0.01706389310190569,0.02925247612899102,-0.0073512384741560854,0.558867771733327,-4.518074883768021,-1.0316408821608885,1.0350000959413939,0.64,-0.06683376706141295,0.07971366979556749,1.4,2.1818181818181817,3,6,"[48, 55, 'HMA']"
2020-08-01 19:00:00,2020-10-25 11:00:00,2M 3W 3D 16H,0.24655511811023623,1.0,-0.23116653070628201,-0.25259348539390614,-0.1652131782945736,17,0.29411764705882354,0.060614294516327626,-0.06672104018912525,-0.014858440317288597,0.02385125028157405,-0.030987478066814695,0.032121043846474025,-0.6809093503019348,0.6136716810251993,0.0,4.247613111787644,0.32071086679682853,0.4166666666666667,-1.1584522673659803,-1.9072518051695195,1.0,2.2,1,5,"[26, 82, 'SMA']"
2020-11-01 14:00:00,2021-01-29 19:00:00,2M 4W 1D 5H,0.2503503035964503,0.48507462686567165,0.20661632576239963,0.23107560709807504,1.7653352353780316,46,0.43478260869565216,0.13643781094527363,-0.10496475770925105,0.005023382763001631,0.040511792291654344,-0.022275393797500456,0.0440584299684817,1.1603561767175186,0.8417351226603155,-6.8755960329803,-1.820203646722842,1.3989838936505463,0.7692307692307693,1.3428882154103445,0.7732967233420169,1.5833333333333333,2.272727272727273,3,5,"[46, 51, 'HMA']"
2021-02-01 02:00:00,2021-04-29 16:00:00,2M 3W 6D 14H,0.2906755470980019,0.06382978723404255,7.428103524856009,2.6559544064055265,20.32687778068568,52,0.38461538461538464,0.6777006648152823,-0.10355454036919631,0.05107604627702936,0.1835571324165488,-0.031724632560170316,0.15302554423914325,7651.603097162079,2.923548917708644,-0.2715145974898048,14.343695846877685,3.6162186446999502,0.625,2617.2208204947924,2.4068831738576404,1.8181818181818181,2.6363636363636362,3,6,"[33, 47, 'HMA']"
2021-05-01 13:00:00,2021-07-31 05:00:00,3M 16H,0.24034926470588236,0.015296367112810707,1.1777570697412636,1.000657733919797,0.313417297242395,49,0.42857142857142855,0.5169547571757508,-0.09267239694545992,0.02042158640652647,0.08778768543192865,-0.03010298786252515,0.103870499435933,22.486377166803077,1.984443105349863,-0.5353175721343352,-0.2608893215777194,2.1871836900253636,0.75,11.316211135639463,1.3762435496313088,1.9090909090909092,2.272727272727273,3,6,"[39, 50, 'HMA']"
2021-08-01 01:00:00,2021-10-30 22:00:00,3M 21H,0.1893626776707932,0.8498789346246973,-0.14474328169927653,-0.12940125735983182,0.6877139147881504,53,0.2830188679245283,0.12543998133243803,-0.05261617750075047,-0.002441533157732676,0.03598962761125886,-0.017611728198124066,0.03257221169699958,-0.46958773178620705,0.6222912307067061,-4.731133785877093,-2.1395520833580557,0.8066461049135383,0.39473684210526316,-0.802819816726084,-0.5456991945147303,1.5,3.4,3,9,"[40, 47, 'HMA']"
2021-11-01 00:00:00,2022-01-31 23:00:00,3M 1D 23H,0.1862256456728591,0.537712895377129,0.07539644507100407,0.11012891114387956,-0.16446028513238287,52,0.38461538461538464,0.12768480725623588,-0.060096945551128794,0.0021178636758438377,0.03855631163592983,-0.020656166299209903,0.03895172167125357,0.33850899373741616,0.7441715976315568,-5.733052266075317,0.13016296434325444,1.1666102229907918,0.625,0.41456700943612274,0.39207848845012827,1.5,2.3846153846153846,2,9,"[43, 47, 'HMA']"
2022-02-02 02:00:00,2022-04-28 16:00:00,2M 3W 4D 14H,0.28675754625121713,0.025466893039049237,-0.01265485807203759,0.0068457819619550525,-0.2396844660194175,80,0.4,0.08744765342960291,-0.0405759717314488,8.557227452443816e-05,0.0171097845391009,-0.011263902568526538,0.022619923479371265,-0.053219710608099824,0.43215303128359883,-1.0698174358132702,-0.31571040457581434,1.0126617268458302,0.6666666666666666,-0.19257000317900627,0.03383661717519405,1.9375,2.764705882352941,6,12,"[21, 23, 'SMA']"
2022-05-01 13:00:00,2022-07-30 21:00:00,3M 8H,0.24400369003690037,0.6427221172022685,0.007736945467710976,0.0730196692487055,-0.13453703703703712,38,0.3684210526315789,0.20974668527564533,-0.09190909090909087,0.0019215702433869868,0.05936485303811983,-0.03158701138687384,0.060889604454271724,0.03175047622245364,1.163294259707383,-9.295952142206595,-1.7842150274151687,1.096320800389504,0.5833333333333334,0.0015047578958173123,0.1945382076659595,1.4444444444444444,2.75,3,7,"[50, 72, 'HMA']"
2022-08-02 15:00:00,2022-10-31 13:00:00,2M 4W 1D 22H,0.2571825764596849,0.47927927927927927,0.09102907976130359,0.10228076296008609,0.014915254237288122,48,0.4166666666666667,0.08545439827307064,-0.04612534818941502,0.002130849228335127,0.023617091047043022,-0.013216466356456227,0.025630176809609474,0.429458166796274,0.48966384040637795,-1.6621492725114533,-0.7643249156780122,1.2763888843591853,0.7142857142857143,0.8157804065433111,0.575999011502974,1.5384615384615385,2.0,2,5,"[46, 53, 'HMA']"
