Start,End,Duration,Exposure Time,Downside Exposure Time,Returns,Total Returns,Buy & Hold Returns,Number Of Trades,Win Rate,Best Return,Worst Return,Avg Return,Avg Positive Return,Avg Negative Return,Volatility,Returns Annual,Volatility Annual,Max Drawdown,Avg Drawdown,Profit Factor,Win Loss Ratio,Sharpe Ratio,SQN,Avg Consecutive Wins,Avg Consecutive Losses,Max Consecutive Wins,Max Consecutive Losses,Args
2018-09-04 02:00:00,2018-11-30 00:00:00,2M 3W 5D 22H,0.2684563758389262,1.0,-0.18371020032500807,-0.18936455812575834,-0.4171957199565952,43,0.23255813953488372,0.08788546877003987,-0.12099044802781242,-0.004403826933157171,0.015188120577317884,-0.010340780724210217,0.02463536819641476,-0.5774762714424064,0.4706580485374888,0.0,36.21323726426126,0.4450786554471626,0.30303030303030304,-1.2906955980675634,-1.1722099769568783,1.1428571428571428,4.0,2,9,"[20, 31, 'SMA']"
2018-12-19 02:00:00,2019-02-15 14:00:00,1M 4W 12H,0.2386039886039886,0.5761194029850746,-0.04873432691889501,-0.04869906947770107,-0.030268367082035397,5,0.2,0.026053046036690886,-0.029838659392049886,-0.009739813895540215,0.026053046036690886,-0.018688028878597992,0.022526067304644376,-0.269784340981726,0.43035991158317644,-2.870580770105036,-1.4968020064204075,0.34852586923342543,0.25,-0.696589837745113,-0.9668303687494814,0.0,0,0,4,"[48, 100, 'RMA']"
2019-03-06 23:00:00,2019-05-17 03:00:00,2M 1W 4D 4H,0.4859484777517564,0.0,0.7084810747683763,0.615737352252673,0.9016919395935614,3,1.0,0.36016506653816216,0.0020166967041616523,0.20524578408422434,0.20524578408422434,0,0.18389655147035297,14.696862645700351,3.5133386827320225,0.0,0.0,61.5737352252673,3.0,4.174622480260055,1.9331310088786506,0,0,2,0,"[41, 90, 'RMA']"
2019-06-02 10:00:00,2019-08-30 17:00:00,2M 4W 1D 7H,0.2048530097993467,0.7585421412300684,-0.05718641634830968,-0.04343013458725703,0.09268219918416998,47,0.3829787234042553,0.09981488822816863,-0.04482156324991425,-0.0009240454167501495,0.021796738846355947,-0.015026601166264282,0.026237261637137004,-0.21455248108345637,0.5012621797509633,-3.509659656382209,-1.4754316549127513,0.9003373529871382,0.6206896551724138,-0.48787339432820315,-0.24144807106531285,1.3076923076923077,2.0,2,7,"[48, 51, 'HMA']"
2019-09-01 02:00:00,2019-11-30 09:00:00,3M 7H,0.2496538994000923,0.32532347504621073,0.0721687818808705,0.092964438019993,-0.19682836792014813,62,0.2903225806451613,0.1996403021128914,-0.025546070308582285,0.0014994264196773065,0.02103648524113736,-0.006493006734556352,0.029010826039704375,0.32658144283325785,0.5542510532598798,-1.6597462205609745,-0.6466429889594043,1.3254005768349764,0.4090909090909091,0.5351030748410601,0.4069686060949115,1.2,2.7333333333333334,2,7,"[17, 22, 'SMA']"
2019-12-01 22:00:00,2020-02-29 10:00:00,2M 4W 1D 12H,0.2942271880819367,1.0,-0.09245217567792852,-0.09096698811953846,0.16941757373654998,54,0.2777777777777778,0.04749989453017252,-0.03790939544747974,-0.001684573854065527,0.01546354940887072,-0.008280005878271778,0.015060769707257213,-0.3282345025145872,0.2877356012451159,0.0,3.4813201588442406,0.7182988866009351,0.38461538461538464,-1.2450127859201365,-0.8219393410894342,1.1538461538461537,2.769230769230769,2,8,"[14, 23, 'SMA']"
2020-03-02 04:00:00,2020-05-30 20:00:00,2M 4W 1D 16H,0.3062267657992565,0.051593323216995446,0.17115468237036202,0.18044171773551293,0.09225359934469024,50,0.34,0.1559949357677515,-0.04062173233894437,0.0036088343547102586,0.030422918614161274,-0.010204481778946324,0.03098484716260641,0.9115935520267275,0.5919646738589041,-3.2299681137975713,-0.40195604134642493,1.5358362099044962,0.5151515151515151,1.48926716569046,0.8235739330914761,1.2307692307692308,2.6666666666666665,2,8,"[10, 23, 'SMA']"
2020-06-05 18:00:00,2020-08-31 23:00:00,2M 3W 6D 5H,0.22073578595317725,1.0,-0.059633612832417415,-0.060689665717088725,0.1960764987263559,12,0.25,0.014351833759749636,-0.024624580057131466,-0.005057472143090727,0.009618170553041183,-0.009949353041801364,0.010765592713597583,-0.22737175622098227,0.20567636000133524,0.0,4.083960385734933,0.3222377211406361,0.3333333333333333,-1.251343402904016,-1.627369517450395,1.0,2.6666666666666665,1,4,"[50, 88, 'SMA']"
2020-09-10 04:00:00,2020-11-30 23:00:00,2M 3W 19H,0.2705043301069791,0.5216572504708098,0.1991664194647389,0.19274679168399028,0.8974643789558865,9,0.3333333333333333,0.12026333432267759,-0.012684858527374578,0.02141631018711003,0.08167269874666332,-0.008711884092666605,0.04948903721640123,1.2669632138633498,0.9454867284532957,-0.10023151692314725,0.5356610888422133,4.687430289356861,0.5,1.30828194266341,1.2982457161247272,2.0,2.5,2,4,"[14, 46, 'RMA']"
2020-12-12 21:00:00,2021-02-01 14:00:00,1M 2W 6D 17H,0.23664749383730485,0.0,0.017182903856356457,0.03648854176380541,0.7848259394966497,6,0.16666666666666666,0.19371601663214058,-0.051753711547394124,0.006081423627300901,0.19371601663214058,-0.03144549497366704,0.09248891475499253,0.13243447246797935,1.766998235336708,-0.9112984865418426,-0.45631708969261914,1.2320748443893885,0.2,0.057970896868756686,0.1610612994654986,0.0,0,0,5,"[34, 93, 'EMA']"
