Start,End,Duration,Exposure Time,Downside Exposure Time,Returns,Total Returns,Buy & Hold Returns,Number Of Trades,Win Rate,Best Return,Worst Return,Avg Return,Avg Positive Return,Avg Negative Return,Volatility,Returns Annual,Volatility Annual,Max Drawdown,Avg Drawdown,Profit Factor,Win Loss Ratio,Sharpe Ratio,SQN,Avg Consecutive Wins,Avg Consecutive Losses,Max Consecutive Wins,Max Consecutive Losses,Args
2020-01-20 04:00:00,2020-01-26 04:00:00,6D,0.6111111111111112,0.36363636363636365,-0.009296845353575112,-0.00743223845419759,-0.05329861775854794,9,0.4444444444444444,0.03131611593980933,-0.0394570381060103,-0.0008258042726886211,0.01808842009694666,-0.015957183768396842,0.0217523720591417,-0.4334576555639238,0.4155784846725765,-1.3794119576572008,-0.642112556879104,0.9068477425331517,0.8,-1.115210899161611,-0.1138916165708328,1.0,2.5,1,4,"[24, 2, 5, 257.52659834221186, False]"
2020-01-27 08:00:00,2020-02-02 20:00:00,6D 12H,0.6410256410256411,0.0,0.10074736705138077,0.09865343271822449,0.08207326876698717,11,0.45454545454545453,0.05030882511792031,-0.012730307354937541,0.008968493883474954,0.029038160954215398,-0.007756228675475418,0.021372105128858242,342.557181916318,0.4083134951703453,-0.4383176725074419,-0.11190945593857964,3.1198754542087968,0.8333333333333334,838.8828338221304,1.3917734807470916,1.0,1.6666666666666667,2,3,"[22, 8, 10, 9.393844941911324, False]"
2020-02-03 00:00:00,2020-02-09 20:00:00,6D 20H,0.5365853658536586,0.3181818181818182,0.15295981461034747,0.14638921771668684,0.23672848244620615,10,0.7,0.060480513957656176,-0.02511401480787797,0.014638921771668683,0.02634296126668572,-0.012670503716704399,0.026230370215386205,5758.19847370172,0.5011305193232799,-0.24309385626933955,0.008734325018814137,4.851181215568455,2.3333333333333335,11490.356806600954,1.764837282408856,6.0,1.0,6,1,"[23, 8, 10, 327.3870188124365, False]"
2020-02-10 00:00:00,2020-02-16 20:00:00,6D 20H,0.6097560975609756,0.2,0.10699606945476359,0.11109391779895234,0.30910906794348314,12,0.5833333333333334,0.08810715641849982,-0.041709210778979586,0.009257826483246029,0.03644908301855867,-0.028809932666191675,0.0408981540721255,483.78941694021734,0.781358136436276,-0.48124639975151906,-0.1627040290088396,1.77121955879696,1.4,619.1263575325559,0.7841442334223899,2.0,1.0,3,2,"[16, 8, 5, 396.42493850952746, False]"
2020-02-17 00:00:00,2020-02-23 20:00:00,6D 20H,0.7073170731707317,0.034482758620689655,0.18801499573969083,0.18035688630200472,0.009603927362852094,13,0.6923076923076923,0.08871939096514408,-0.06314194100042757,0.013873606638615747,0.028636855726249837,-0.019343703808560948,0.034147401582310735,35616.78895742795,0.652385191210387,-0.4338443804725156,-0.08784462366849459,3.3309507849032527,2.25,54594.677250946275,1.4648845239533366,4.5,1.0,5,2,"[18, 3, 6, 415.9979942863478, False]"
2020-02-24 04:00:00,2020-03-01 20:00:00,6D 16H,0.6,1.0,-0.20876022537621908,-0.22428570849056986,-0.06631825990176865,9,0.3333333333333333,0.0449515849274779,-0.07043940383731338,-0.024920634276729983,0.02392533603352393,-0.049343619431856944,0.04108732267344147,-0.9999993487565128,0.7849721974898834,0.0,0.8346556189124785,0.2424359654703136,0.5,-1.3121475538243978,-1.819585652352945,1.0,1.0,1,2,"[24, 6, 9, 12.903035731751265, False]"
2020-03-02 00:00:00,2020-03-08 20:00:00,6D 20H,0.5853658536585366,0.0,0.05364784399454914,0.05498466225831345,0.046440187929165155,10,0.6,0.048467780702758374,-0.034125945855053054,0.005498466225831345,0.019997944535252936,-0.016250751238301046,0.02408922150467215,23.023809306871424,0.46022393064238093,-0.5219388853338005,-0.23592039250122965,1.8458787758796231,1.5,49.96222007572845,0.7218031893543938,2.0,2.0,2,2,"[10, 10, 9, 56.107139823445415, False]"
2020-03-09 00:00:00,2020-03-15 20:00:00,6D 20H,0.5853658536585366,0.9583333333333334,-0.18037001012814313,-0.14942412123980564,-0.49595732869934595,12,0.4166666666666667,0.13506943956650438,-0.24075125990981694,-0.012452010103317137,0.050510797403697946,-0.057425444036899344,0.08897248717530504,-0.9999944398653873,1.699816980756556,-20.86453615177827,-8.32289976148966,0.6282779629785422,0.7142857142857143,-0.6059443172564122,-0.48481311110953157,1.0,2.0,2,4,"[24, 2, 9, 420.33838619477956, False]"
2020-03-16 08:00:00,2020-03-22 20:00:00,6D 12H,0.5384615384615384,0.0,0.07513456981576083,0.10231909388804936,0.24666374287325343,12,0.3333333333333333,0.16891416577908644,-0.09663825530212097,0.008526591157337447,0.09167762032408174,-0.033048923426034695,0.07504255435368387,81.03300180091655,1.4336859878763002,-0.780321630177621,-0.28388108823987507,1.386998589065409,0.5,56.49982108069928,0.39360304901857274,1.0,3.0,1,3,"[4, 10, 10, 92.7764404410556, False]"
2020-03-23 00:00:00,2020-03-29 20:00:00,6D 20H,0.6097560975609756,0.08,0.03477908133883467,0.038373070894097985,-0.011030679076180494,10,0.5,0.05082514646237053,-0.03336276849642009,0.0038373070894097984,0.028884775880415263,-0.02121016170159567,0.03041098477034343,7.002606654571489,0.5810010482488408,-0.5666893111279299,-0.2318542863043568,1.3618366652170417,1.0,12.00102250346568,0.3990212936438663,1.6666666666666667,0.6666666666666666,2,2,"[18, 5, 5, 20.337787666094698, False]"
