Start,End,Duration,Exposure Time,Downside Exposure Time,Returns,Total Returns,Buy & Hold Returns,Number Of Trades,Win Rate,Best Return,Worst Return,Avg Return,Avg Positive Return,Avg Negative Return,Volatility,Returns Annual,Volatility Annual,Max Drawdown,Avg Drawdown,Profit Factor,Win Loss Ratio,Sharpe Ratio,SQN,Avg Consecutive Wins,Avg Consecutive Losses,Max Consecutive Wins,Max Consecutive Losses,Args
2020-07-02 07:00:00,2020-09-30 23:00:00,3M 16H,0.24080882352941177,0.0,1.3700963430242195,1.1505687752909033,5.236044657097289,39,0.46153846153846156,0.4743612449055206,-0.1490314960629921,0.02950176346899752,0.12260449869701157,-0.05030058101215737,0.13010643246221493,32.10429428687813,2.4856799020260807,-0.531784424589512,-0.24628892592062782,2.0892317384231536,0.8571428571428571,12.903630214306489,1.4160595316193796,1.4545454545454546,1.9090909090909092,2,5,"[48, 74, 'HMA']"
2020-10-01 00:00:00,2020-12-16 03:00:00,2M 2W 2D 3H,0.15216201423097975,1.0,-0.3139216872526217,-0.3640784226758119,-0.49411764705882355,7,0.0,-0.00800190961171222,-0.09885202863961813,-0.052011203239401706,0,-0.052011203239401706,0.02932239239783507,-0.8362568568575893,0.5602035201740567,0.0,2.6320545315858075,0.0,0.0,-1.5463252651258619,-4.692956403204463,0,0,0,6,"[50, 73, 'RMA']"
2021-01-03 11:00:00,2021-03-31 22:00:00,2M 3W 6D 11H,0.2686993806574559,0.012411347517730497,1.1129068118894838,0.95826111604468,24.104819277108433,43,0.3488372093023256,0.3251256792406032,-0.08239827311593594,0.02228514223359721,0.13226188538414763,-0.03663097016848338,0.10370213138104274,22.067670481252918,1.9812264381777345,-1.1270816005584807,-0.2823611299671813,1.9342807774377586,0.5357142857142857,11.123246720613333,1.4091653494101064,1.0,1.9230769230769231,2,6,"[39, 65, 'HMA']"
2021-04-03 14:00:00,2021-06-29 20:00:00,2M 3W 6D 6H,0.2387774594078319,0.428,0.08966911540206945,0.1790124915833613,-0.44066607418494785,44,0.36363636363636365,0.20632578692038667,-0.09111228047727192,0.004068465717803666,0.07475775924648236,-0.03632541629858416,0.06740428695976236,0.43372555424594816,1.2877570942154448,-3.967785814098218,-1.1351483546566798,1.176000825930893,0.5714285714285714,0.3135106426976545,0.4003773310867848,1.2307692307692308,1.9230769230769231,2,4,"[43, 58, 'HMA']"
2021-07-01 16:00:00,2021-09-30 23:00:00,3M 1D 7H,0.37608397991784576,0.3070388349514563,2.0185803106527143,1.38273158882653,4.373001380661826,80,0.3625,0.5493785672684915,-0.08655873023015143,0.017284144860331623,0.09456132663530029,-0.02665778203131722,0.08980749699957623,83.03950723906647,1.7157698210497367,-3.8125530629085116,-0.8636313948378078,2.017053259074088,0.5686274509803921,48.38032830550654,1.721394054255292,1.2608695652173914,2.0,3,5,"[17, 46, 'ALMA']"
2021-10-02 15:00:00,2021-12-31 17:00:00,3M 2H,0.2738205365402405,0.08783783783783784,0.3965685773951506,0.43286915354248195,0.5419863013698631,71,0.38028169014084506,0.2557071057192375,-0.05963005863005863,0.006096748641443408,0.054177035044219196,-0.02340706346935083,0.055222509401875446,2.8753245517708526,1.0550245607537678,-1.281378841516887,0.9555645221202363,1.420297715715833,0.6136363636363636,2.696927311093114,0.9302749501721659,1.8,2.8,4,7,"[21, 38, 'HMA']"
2022-01-01 09:00:00,2022-03-31 16:00:00,2M 4W 1D 7H,0.19132057862809146,0.09024390243902439,0.020347026741222685,0.07648620651427131,-0.3769356503785273,66,0.30303030303030304,0.18746202773184073,-0.06819746550502315,0.0011588819168828987,0.04602882773248493,-0.018349790176857114,0.04309778022196652,0.08611605282364998,0.8233819350230115,-1.1649787581024584,-0.5747984024398598,1.0906137674518221,0.43478260869565216,0.06815312607275223,0.218452114023176,1.2666666666666666,2.8125,2,11,"[32, 34, 'HMA']"
2022-04-01 06:00:00,2022-06-30 23:00:00,3M 17H,0.27377124483233806,0.8473154362416108,-0.4344844263826987,-0.4824297395838827,-0.8316155802436086,74,0.2702702702702703,0.12200683371298404,-0.19829978521018723,-0.0065193208051876035,0.050196635302729345,-0.027525230474786472,0.048097473649684704,-0.9009110564809053,0.9189009438405054,-6.054683465900501,-3.5732540414980876,0.6754292729882219,0.37037037037037035,-1.013070084127027,-1.1659930102542848,1.2,3.6,4,12,"[20, 39, 'HMA']"
2022-07-02 14:00:00,2022-09-30 10:00:00,2M 4W 1D 20H,0.2523191094619666,0.9264705882352942,-0.2289760513177317,-0.23377317946716136,-0.06737880032867705,70,0.38571428571428573,0.1219872293170461,-0.05807931801334311,-0.0033396168495308767,0.02144881528312892,-0.018904446328177726,0.027644496348143,-0.6557678985944908,0.5281473611550184,-34.85575835994759,-11.249093086020943,0.712417625217601,0.627906976744186,-1.298440452480475,-1.0107342476976768,1.5294117647058822,2.625,4,9,"[31, 36, 'HMA']"
2022-10-02 08:00:00,2022-12-31 03:00:00,2M 4W 1D 19H,0.2232018561484919,0.918918918918919,-0.1331301629336289,-0.12932011734816884,-0.11772605192479857,51,0.29411764705882354,0.07507607607607603,-0.04604839910647803,-0.002535688575454291,0.02671368718091534,-0.01472292847394164,0.023286557390256587,-0.4434025122070785,0.44488905426830344,-11.065936270941245,-5.4759875893344,0.756011483160329,0.4166666666666667,-1.064091165348337,-0.7776348463709545,1.1538461538461537,2.3076923076923075,2,7,"[43, 51, 'HMA']"
