Start,End,Duration,Exposure Time,Downside Exposure Time,Returns,Total Returns,Buy & Hold Returns,Number Of Trades,Win Rate,Best Return,Worst Return,Avg Return,Avg Positive Return,Avg Negative Return,Volatility,Returns Annual,Volatility Annual,Max Drawdown,Avg Drawdown,Profit Factor,Win Loss Ratio,Sharpe Ratio,SQN,Avg Consecutive Wins,Avg Consecutive Losses,Max Consecutive Wins,Max Consecutive Losses,Args
2018-08-20 08:00:00,2018-08-26 20:00:00,6D 12H,0.5641025641025641,0.8636363636363636,-0.04930270595573283,-0.04612102161189664,-0.056741978747549826,11,0.36363636363636365,0.05733424140060296,-0.05017638158120984,-0.004192820146536058,0.02284879198334091,-0.01964516993503718,0.029418794061838276,-0.9538430239365813,0.5620452713788192,-5.892349713406483,-3.1956167358551415,0.6646138773593856,0.5714285714285714,-1.7504693554720254,-0.4726914097930945,1.3333333333333333,1.3333333333333333,2,3,"[6, 3, 9, 466.89058211913635, False]"
2018-08-27 00:00:00,2018-09-02 20:00:00,6D 20H,0.4634146341463415,0.0,0.03616668246809307,0.03716046654418386,0.08550745939589932,11,0.45454545454545453,0.03396528652109777,-0.018415711338811598,0.003378224231289442,0.018716983928559198,-0.009404075516435356,0.017825218570728846,7.682312957783733,0.34055032262413676,-0.6919212879984367,-0.23382963040417515,1.658587979208927,0.8333333333333334,22.47043226627491,0.6285646478003187,2.0,4.0,2,4,"[6, 3, 6, 478.5930997189074, False]"
2018-09-03 00:00:00,2018-09-09 20:00:00,6D 20H,0.5853658536585366,1.0,-0.29652539630041164,-0.33351178541587684,-0.33040385733337896,6,0.16666666666666666,0.0005955048385417763,-0.13085459230627647,-0.055585297569312804,0.0005955048385417763,-0.06682145805088371,0.054845199446016374,-0.9999999994899503,1.0478160641685923,0.0,14.014124167212538,0.0017823760687421897,0.2,-0.9829969540572194,-2.48254391671233,1.0,0.0,1,4,"[18, 8, 8, 219.44134074641775, False]"
2018-09-10 00:00:00,2018-09-16 20:00:00,6D 20H,0.36585365853658536,0.4,0.01322318696201985,0.018318913075952417,0.10471650777722008,9,0.4444444444444444,0.051130879738624874,-0.04771272361257254,0.0020354347862169353,0.03288414785557683,-0.022643535669270982,0.0359754700719066,1.2236245152074763,0.6873103906653429,-3.5316208107688043,0.6202324306532454,1.1618025854576464,0.8,1.7366600758821669,0.16973522087260356,2.0,1.0,2,2,"[4, 3, 6, 68.30894284347221, False]"
2018-09-17 00:00:00,2018-09-23 20:00:00,6D 20H,0.5853658536585366,0.375,0.17050202689818916,0.1660486916423001,0.09631423190745214,10,0.6,0.08302808249232121,-0.043121079928263285,0.01660486916423001,0.039971268234197686,-0.018444729440721504,0.04099492882006641,14430.351776724492,0.7832070153996603,-0.07000397139036896,0.25838823415653805,3.2506252013068937,1.5,18424.658478526122,1.2808707886415664,2.0,1.0,3,1,"[24, 2, 9, 362.6392029738269, False]"
2018-09-24 00:00:00,2018-09-30 20:00:00,6D 20H,0.43902439024390244,1.0,-0.019833736102055743,-0.015242438335710935,-0.048680878869558186,8,0.375,0.051062112363619905,-0.052833807010420814,-0.001905304791963867,0.034125173219670596,-0.023523591598944547,0.03681224111519364,-0.7043793104640526,0.703296879000576,0.0,0.24751968532607319,0.8704072184589803,0.6,-1.0441953211958603,-0.14639194983092924,1.5,1.0,2,2,"[6, 2, 9, 430.84379604210744, False]"
2018-10-01 08:00:00,2018-10-07 16:00:00,6D 8H,0.5526315789473685,0.38095238095238093,0.035344749610654036,0.035731221383997265,-0.023291315915732524,12,0.4166666666666667,0.031119129438717023,-0.020847129332059382,0.002977601781999772,0.013674599560867745,-0.0046631109171916384,0.013166635185137521,7.273131916558011,0.2515482120110437,-17.12340948085722,-2.605767133690925,2.0946469617300156,0.7142857142857143,28.79420950223258,0.7833979598603675,1.3333333333333333,2.5,2,3,"[16, 2, 9, 71.18709834430301, False]"
2018-10-08 00:00:00,2018-10-14 20:00:00,6D 20H,0.4878048780487805,0.1,0.007875303253612742,0.009052470742932375,-0.12548828125,11,0.45454545454545453,0.028700386261613933,-0.034291213063763586,0.0008229518857211251,0.011101647509559956,-0.007742627800811234,0.015491801057602688,0.6115627174353333,0.2959704436308531,-2.118972034728951,-0.6487189462271453,1.1948621530876098,0.8333333333333334,1.9649351141314737,0.1761849778023665,1.3333333333333333,2.5,2,3,"[6, 12, 9, 195.41132933423282, False]"
2018-10-15 12:00:00,2018-10-21 20:00:00,6D 8H,0.5789473684210527,1.0,-0.035271055506291504,-0.03491198985219035,-0.04250115366866625,8,0.5,0.015027363791839731,-0.03240107955878901,-0.004363998731523794,0.007951854097074145,-0.016679851560121733,0.016087987031603985,-0.8874558441326827,0.30736056067118656,0.0,0.7949658132489156,0.47673410452197756,1.0,-2.9849498000954466,-0.7672341083040539,2.0,1.0,2,1,"[21, 2, 9, 173.47124251203235, False]"
2018-10-22 04:00:00,2018-10-28 20:00:00,6D 16H,0.425,1.0,-0.011726249169763725,-0.011621909312959307,-0.014423770373575673,13,0.38461538461538464,0.011086076446890084,-0.010433503525407235,-0.0008939930240737929,0.003750683427959961,-0.0037969158065948886,0.005296683081178365,-0.5120597173852341,0.10119298817996737,0.0,7.789655418096391,0.6173898137017836,0.625,-5.356692465896988,-0.6085577782932162,1.6666666666666667,1.3333333333333333,3,3,"[8, 6, 6, 25.052649675754903, False]"
